Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
18/08/2022,11:26:23:641,2711264,599,40,5.008873,0.303252,0.002224,3.078123,3.383599,5.391424,11.121855,2.320537,0.728882,0.000000
18/08/2022,11:26:24:652,2712275,699,40,4.964451,0.400831,0.002224,3.339191,3.742245,5.333644,12.460433,2.555459,0.733276,0.000000
18/08/2022,11:26:25:653,2713276,599,40,4.908476,0.358182,0.002224,3.053820,3.414226,5.264271,11.036678,2.293281,0.732666,0.000000
18/08/2022,11:26:26:665,2714288,699,40,4.864175,0.294942,0.002224,3.373358,3.670524,5.207294,13.290984,2.699388,0.729980,0.000000
18/08/2022,11:26:27:650,2715273,699,40,4.875848,0.851356,0.002224,4.333865,5.187445,5.246304,18.081650,3.454505,0.728394,0.000000
18/08/2022,11:26:28:666,2716289,699,40,4.833152,0.427060,0.002224,3.232887,3.662171,5.190577,12.057628,2.481478,0.726929,0.000000
18/08/2022,11:26:29:649,2717272,638,39,4.778412,0.348146,0.002224,2.975685,3.326056,5.122921,10.633380,2.233815,0.728394,0.000000
18/08/2022,11:26:30:658,2718281,599,39,4.730230,0.374469,0.002224,3.029292,3.405985,5.062645,11.210290,2.303143,0.727783,0.000000
18/08/2022,11:26:31:653,2719276,699,39,4.683435,0.326227,0.002224,3.103189,3.431640,5.003870,11.616218,2.377347,0.734009,0.000000
18/08/2022,11:26:32:663,2720286,699,39,4.634131,0.342325,0.002224,2.950060,3.294609,4.943130,10.916670,2.280440,0.732178,0.000000
18/08/2022,11:26:33:661,2721284,699,39,4.591221,0.378237,0.002224,3.064064,3.444524,4.991592,10.881532,2.253634,0.733765,0.000000
18/08/2022,11:26:34:657,2722280,699,40,4.550376,0.405291,0.002224,3.037758,3.445272,4.936532,11.204083,2.306296,0.731201,0.000000
18/08/2022,11:26:35:671,2723294,662,39,4.510984,0.363024,0.002224,3.077723,3.442971,4.954179,11.358054,2.336433,0.729248,0.000000
18/08/2022,11:26:36:671,2724294,699,40,4.513579,0.978790,0.002224,3.601624,4.582638,4.967067,14.451802,2.798477,0.733521,0.000000
18/08/2022,11:26:37:657,2725280,699,40,4.487321,0.423645,0.000732,3.353998,3.778376,5.022913,12.574459,2.581063,0.733887,0.000000
18/08/2022,11:26:38:675,2726298,599,38,4.450450,0.343741,0.000732,3.095803,3.440276,5.060966,11.273614,2.337473,0.734131,0.000000
18/08/2022,11:26:39:661,2727284,634,40,4.411184,0.340755,0.000732,3.030016,3.371503,4.999542,11.208225,2.311122,0.733887,0.000000
18/08/2022,11:26:40:676,2728299,760,40,4.410186,0.712613,0.001424,3.668795,4.382832,4.977825,13.977113,2.845493,0.728760,0.000000
18/08/2022,11:26:41:674,2729297,602,40,4.421798,0.729111,0.000361,4.001354,4.730827,5.040756,15.662259,3.164017,0.738159,0.000000
18/08/2022,11:26:42:673,2730296,699,40,4.428598,1.019617,0.000361,3.592614,4.612593,5.004670,13.929660,2.744145,0.731567,0.000000
18/08/2022,11:26:43:673,2731296,899,40,4.431914,0.618722,0.000361,3.902539,4.521622,5.052538,15.053500,3.056599,0.764648,0.000000
18/08/2022,11:26:44:673,2732296,646,41,4.449465,0.846680,0.007202,4.068970,4.922852,5.047906,15.730635,3.171323,0.734741,0.000000
18/08/2022,11:26:45:665,2733288,599,40,4.478718,1.286377,0.019165,3.963013,5.268555,5.066006,15.846077,3.076342,0.733521,0.000000
18/08/2022,11:26:46:680,2734303,699,41,4.481965,0.618658,0.000492,3.951219,4.570369,5.048464,15.269032,3.112914,0.733643,0.000000
18/08/2022,11:26:47:721,2735344,699,40,4.483784,0.850828,0.006608,3.674665,4.532101,5.029728,14.294117,2.873408,0.747681,0.000000
18/08/2022,11:26:48:647,2736270,765,44,4.659243,4.589316,0.007043,4.611323,9.207682,5.185058,23.053178,3.678868,0.734619,0.000000
18/08/2022,11:26:49:697,2737320,704,41,4.658559,0.816922,0.007043,3.814575,4.638540,5.166984,14.265473,2.901305,0.733887,0.000000
18/08/2022,11:26:50:667,2738290,1480,42,4.667264,0.971670,0.047582,3.871897,4.891149,5.156660,15.285080,3.018996,0.738892,0.000000
18/08/2022,11:26:51:688,2739311,599,41,4.671456,0.928651,0.011554,3.847817,4.788023,5.143863,14.824141,2.957476,0.732666,0.000000
18/08/2022,11:26:52:685,2740308,599,40,4.636786,0.523099,0.011554,3.186938,3.721590,5.092001,11.950397,2.440510,0.734009,0.000000
18/08/2022,11:26:53:686,2741309,699,41,4.624413,0.689018,0.001592,3.598687,4.289296,5.063419,13.991560,2.795618,0.734741,0.000000
18/08/2022,11:26:54:717,2742340,599,41,4.609034,0.572852,0.002561,3.618818,4.194231,5.032345,13.825530,2.827068,0.734009,0.000000
18/08/2022,11:26:55:672,2743295,599,44,4.693636,3.003522,0.000533,3.904828,6.908883,5.038076,18.363575,3.034751,0.748047,0.000000
18/08/2022,11:26:56:737,2744360,2031,44,4.729177,1.957224,0.000533,3.780124,5.737882,5.061869,17.304639,3.077961,0.848145,0.000000
18/08/2022,11:26:57:717,2745340,1134,56,4.997657,6.500674,0.048370,5.238765,11.787809,5.317695,28.906042,4.243677,1.037109,0.000000
18/08/2022,11:26:58:671,2746294,2508,67,5.573369,15.380548,0.048753,6.034064,21.463365,5.882217,42.415207,4.927812,1.039185,0.000000
18/08/2022,11:26:59:729,2747352,2640,76,6.212938,18.176820,0.037723,6.149948,24.364491,8.824009,45.430331,5.057937,0.909668,0.000000
18/08/2022,11:27:00:704,2748327,2845,76,6.779935,15.308124,0.005821,5.890406,21.204352,9.291809,40.424018,4.794702,1.008911,0.000000
18/08/2022,11:27:01:671,2749294,3280,82,7.299354,15.464931,0.042568,6.189090,21.696590,9.723761,41.918795,5.097188,0.945923,0.000000
18/08/2022,11:27:02:727,2750350,2536,94,8.024822,21.157045,0.036419,7.112205,28.305669,10.365501,50.516050,5.801180,0.950073,0.000000
18/08/2022,11:27:03:670,2751293,3016,95,8.489073,13.921217,0.036240,6.388713,20.346171,10.741915,39.086255,5.152673,0.985474,0.000000
18/08/2022,11:27:04:712,2752335,3635,94,8.790895,11.078172,0.002265,6.360989,17.441427,10.967545,36.965839,5.108591,1.017944,0.000000
18/08/2022,11:27:05:707,2753330,3276,96,9.107746,11.642778,0.008903,5.653425,17.305107,11.203393,33.871820,4.465807,1.038452,0.000000
18/08/2022,11:27:06:687,2754310,3393,97,9.366403,10.649103,0.008903,5.721231,16.379238,11.387505,32.949897,4.601707,1.002563,0.000000
18/08/2022,11:27:07:681,2755304,3423,96,9.650201,11.221669,0.008903,6.260930,17.491503,11.600709,35.374046,5.033968,0.999146,0.000000
18/08/2022,11:27:08:679,2756302,2928,78,9.957837,12.192555,0.008903,6.105838,18.307296,11.839032,37.524377,4.937510,1.002441,0.000000
18/08/2022,11:27:09:673,2757296,3564,93,10.266996,12.562713,0.008903,6.068717,18.640333,12.081450,37.362130,4.965781,0.964966,0.000000
18/08/2022,11:27:10:687,2758310,3398,95,10.538608,11.713592,0.000553,6.203884,17.918029,12.288648,36.689320,4.979129,1.109009,0.000000
18/08/2022,11:27:11:689,2759312,3996,96,10.732913,10.104355,0.001383,5.793017,15.898755,12.419386,33.721833,4.645420,1.044434,0.992188
18/08/2022,11:27:12:668,2760291,3878,94,10.962896,11.082850,0.014512,6.068638,17.166001,12.589077,36.188249,4.895896,1.115845,0.000000
18/08/2022,11:27:13:678,2761301,3831,87,11.191061,11.347121,0.005418,6.129362,17.481901,12.760326,37.657945,5.001896,1.023560,0.000000
18/08/2022,11:27:14:679,2762302,2279,0,11.265590,5.884212,0.978315,6.394671,13.257199,12.778249,31.033053,5.156020,0.891479,0.984375
18/08/2022,11:27:15:673,2763296,1680,61,11.238103,3.921600,0.846452,5.729447,10.497499,12.696549,27.182517,4.516785,0.785767,1.085938
18/08/2022,11:27:16:689,2764312,1686,61,11.235020,4.040429,1.236869,5.873862,11.151160,12.641798,28.267558,4.705412,0.872070,0.984375
18/08/2022,11:27:17:674,2765297,1713,60,11.208151,3.388710,0.781274,6.325302,10.495286,12.459562,28.587439,5.073180,0.797729,1.085938
18/08/2022,11:27:18:690,2766313,1734,58,11.162340,2.795572,0.838551,6.270461,9.904584,12.369864,27.776579,5.028950,0.849365,0.984375
18/08/2022,11:27:19:680,2767303,1997,58,11.122208,2.903641,1.317147,5.836629,10.057417,12.279619,26.490338,4.615566,0.838013,0.000000
18/08/2022,11:27:20:696,2768319,2995,59,11.073392,3.199845,0.876810,5.664901,9.741557,12.189971,26.471899,4.517343,0.882568,1.085938
18/08/2022,11:27:21:677,2769300,1789,57,11.020102,2.805272,1.250710,5.547344,9.603326,12.096205,25.488989,4.418177,0.771606,0.000000
18/08/2022,11:27:22:691,2770314,1896,57,10.969080,2.784372,0.573308,6.207623,9.565303,12.007443,27.546349,4.975549,0.827515,1.085938
18/08/2022,11:27:23:689,2771312,1773,57,10.902783,2.390353,0.537290,6.212537,9.140180,11.903505,26.996439,4.977254,0.810181,1.085938
18/08/2022,11:27:24:691,2772314,2102,55,10.825642,2.419490,0.525564,5.791300,8.736353,11.790618,25.517273,4.583130,0.803223,1.085938
18/08/2022,11:27:25:691,2773314,1778,55,10.735192,2.331519,0.537804,5.428776,8.298098,11.650443,24.096008,4.285631,0.756348,0.000000
18/08/2022,11:27:26:690,2774313,1759,55,10.650457,2.295227,0.506287,5.561097,8.362611,11.533020,24.591071,4.421204,0.771240,0.000000
18/08/2022,11:27:27:690,2775313,1795,55,10.571926,2.230869,0.516752,5.701773,8.449394,11.423111,25.073597,4.523811,0.797974,1.085938
18/08/2022,11:27:28:688,2776311,1500,55,10.505038,2.510078,0.509359,5.677736,8.697174,11.325756,25.343994,4.494873,0.866699,0.992188
18/08/2022,11:27:29:683,2777306,1797,55,10.435381,2.464378,0.474535,5.613776,8.552689,11.226916,25.068553,4.452750,0.771851,0.000000
18/08/2022,11:27:30:697,2778320,1386,55,10.380346,2.771217,0.513284,5.603714,8.888214,11.146631,25.563916,4.458633,0.739868,0.000000
18/08/2022,11:27:31:694,2779317,1697,57,10.325010,2.628123,0.534991,5.689213,8.852327,11.063626,25.868383,4.548381,0.840088,0.000000
18/08/2022,11:27:32:693,2780316,1564,55,10.275129,2.649601,0.526620,5.745095,8.921316,11.017454,25.935293,4.549905,0.844238,0.000000
18/08/2022,11:27:33:691,2781314,1874,55,10.235505,2.888672,0.546143,5.730845,9.165660,10.951385,26.419276,4.570957,0.865356,1.093750
18/08/2022,11:27:34:698,2782321,1696,65,10.234401,3.352714,1.057902,5.793937,10.204552,10.924766,28.354702,4.606843,0.799072,1.203125
18/08/2022,11:27:35:701,2783324,2550,78,10.648504,9.453533,5.995703,6.310890,21.760125,11.314065,42.945490,5.036949,0.819092,1.156250
18/08/2022,11:27:36:703,2784326,2527,78,11.030220,9.138434,5.605690,6.549850,21.293974,11.671916,42.696369,5.223820,1.018677,0.875000
18/08/2022,11:27:37:704,2785327,2503,78,11.387301,8.726078,5.902197,6.380245,21.008520,12.006366,41.567378,5.024680,0.772461,1.109375
18/08/2022,11:27:38:705,2786328,2625,86,11.696004,9.970132,3.575038,6.477168,20.022339,12.292651,41.047607,5.164062,0.812500,1.070312
18/08/2022,11:27:39:706,2787329,2705,93,12.006240,10.146240,3.810974,6.425415,20.382629,12.581868,41.351440,5.097349,0.801270,1.070312
18/08/2022,11:27:40:706,2788329,2569,88,12.280813,9.603982,3.698938,6.383664,19.686584,12.835608,39.969727,5.052429,0.838623,1.070312
18/08/2022,11:27:41:705,2789328,2571,87,12.537832,8.822510,4.240295,6.414551,19.477356,13.072813,39.964844,5.114441,0.870972,0.968750
18/08/2022,11:27:42:704,2790327,2720,89,12.811151,9.214231,4.581791,6.402398,20.198421,13.327299,40.617339,5.067751,0.837891,1.070312
18/08/2022,11:27:43:700,2791323,2692,88,13.070614,9.220952,4.404979,6.457449,20.083380,13.568346,40.378941,5.115406,0.821045,1.070312
18/08/2022,11:27:44:716,2792339,2486,87,13.301817,8.807612,4.291255,6.464923,19.563790,13.781613,39.879710,5.140850,0.844360,1.070312
18/08/2022,11:27:45:698,2793321,2770,89,13.561971,9.466397,4.566463,6.438548,20.471408,14.024357,41.010759,5.108168,0.842773,1.070312
18/08/2022,11:27:46:719,2794342,2474,89,13.803941,8.936678,5.053487,6.471156,20.461321,14.250110,41.358193,5.208728,0.815063,1.187500
18/08/2022,11:27:47:704,2795327,2696,89,14.103929,9.053608,6.521726,6.463563,22.038897,15.951642,42.832631,5.141659,0.771118,1.187500
18/08/2022,11:27:48:713,2796336,2532,88,14.381804,8.923340,6.707547,6.372039,22.002926,16.164302,42.628343,5.086821,1.020264,0.000000
18/08/2022,11:27:49:712,2797335,2905,96,14.485777,10.835706,0.163748,6.267627,17.267082,16.204041,34.998672,5.078923,1.059570,0.000000
18/08/2022,11:27:50:713,2798336,2821,97,14.464225,8.062500,0.163748,5.656076,13.882324,16.121123,30.164490,4.655334,0.945923,0.000000
18/08/2022,11:27:51:704,2799327,3012,96,14.469198,9.110413,0.009949,5.483093,14.603455,16.066920,30.760683,4.383323,1.010498,0.000000
18/08/2022,11:27:52:717,2800340,3333,90,14.508984,9.309740,0.015644,6.267959,15.593343,16.050159,34.510439,5.095447,1.183594,0.000000
18/08/2022,11:27:53:702,2801325,3594,97,14.564756,9.704831,0.084473,6.261255,16.050559,16.050174,34.671036,5.051606,1.041382,0.000000
18/08/2022,11:27:54:698,2802321,3947,96,14.602571,9.472284,0.003780,6.163621,15.639686,16.035733,33.590115,4.983980,1.064819,0.000000
18/08/2022,11:27:55:715,2803338,3685,95,14.667770,10.037464,0.072311,6.325718,16.435493,16.049953,36.463369,5.131540,0.922241,0.000000
18/08/2022,11:27:56:713,2804336,2355,89,14.938424,13.187555,2.190124,6.741714,22.119393,16.270404,43.301620,5.474241,0.855835,1.070312
18/08/2022,11:27:57:710,2805333,2402,92,15.232909,12.599723,3.739412,6.861379,23.200515,16.517413,44.357025,5.494081,0.831543,0.968750
18/08/2022,11:27:58:723,2806346,2325,94,15.521098,12.847042,3.711930,6.775638,23.334610,17.561414,44.248587,5.456114,1.073975,0.906250
18/08/2022,11:27:59:706,2807329,2080,94,15.813946,13.052796,3.712490,6.842365,23.607651,17.780158,44.454860,5.495086,0.939331,0.906250
18/08/2022,11:28:00:719,2808342,2103,93,16.068055,12.559410,3.627374,6.865257,23.052041,17.965427,44.222270,5.508578,0.968262,0.906250
18/08/2022,11:28:01:709,2809332,1597,90,16.351646,13.031759,3.790265,7.076945,23.898969,18.180094,44.396020,5.643098,0.763062,0.000000
18/08/2022,11:28:02:719,2810342,998,78,16.311940,6.286436,1.960585,6.981620,15.228641,18.075739,33.716067,5.616406,0.751953,1.000000
18/08/2022,11:28:03:719,2811342,1198,77,16.239582,5.728240,1.864896,6.712840,14.305976,17.939624,32.226743,5.348319,0.751953,0.000000
18/08/2022,11:28:04:711,2812334,1397,76,16.179938,6.123108,2.062561,6.383893,14.569562,17.854779,32.046943,5.096772,0.749756,1.000000
18/08/2022,11:28:05:726,2813349,1397,76,16.125645,6.264371,2.014345,6.368737,14.647452,17.715234,32.090738,5.067453,0.737305,0.000000
18/08/2022,11:28:06:727,2814350,1397,75,16.070199,6.217524,2.067379,6.323163,14.608066,17.601712,32.256358,5.076933,0.755127,1.000000
18/08/2022,11:28:07:723,2815346,1397,74,16.016932,6.212986,2.059952,6.295268,14.568206,17.494130,32.020996,4.995789,0.752563,1.000000
18/08/2022,11:28:08:733,2816356,998,74,15.975296,6.004058,2.090515,6.751876,14.846449,17.399949,33.454313,5.453148,0.737793,0.000000
18/08/2022,11:28:09:733,2817356,998,74,15.920332,5.604296,2.023527,6.823717,14.451540,17.293701,33.102728,5.491898,0.729370,0.000000
18/08/2022,11:28:10:729,2818352,1297,74,15.877658,6.175781,2.199768,6.349915,14.725464,17.201978,32.478149,5.061829,0.774780,1.007812
18/08/2022,11:28:11:726,2819349,1397,75,15.834617,6.177175,2.178391,6.312114,14.667680,17.111829,32.387892,5.060085,0.775269,1.000000
18/08/2022,11:28:12:729,2820352,1397,75,15.796758,6.257114,2.199286,6.314965,14.771365,17.028492,32.455108,5.053381,0.738770,0.000000
18/08/2022,11:28:13:728,2821351,1397,75,15.758710,6.334864,2.108454,6.290215,14.733533,16.825171,32.441433,5.025634,0.739258,0.000000
18/08/2022,11:28:14:726,2822349,1398,75,15.723068,6.380615,2.154663,6.225454,14.760732,16.751515,32.439055,4.977267,0.790283,1.023438
18/08/2022,11:28:15:740,2823363,1397,74,15.691766,6.322337,2.232064,6.290474,14.844875,16.683557,32.634280,5.032737,0.765625,1.023438
18/08/2022,11:28:16:723,2824346,1397,74,15.664307,6.257307,2.328124,6.348078,14.933509,16.620180,32.660417,5.068201,0.773804,1.023438
18/08/2022,11:28:17:735,2825358,1397,74,15.636461,6.329650,2.203537,6.337970,14.871157,16.558777,32.631122,5.057465,0.736694,0.000000
18/08/2022,11:28:18:734,2826357,1397,75,15.608985,6.387703,2.150946,6.336844,14.875493,16.255897,32.650009,5.054037,0.736084,0.000000
18/08/2022,11:28:19:731,2827354,1397,74,15.588553,6.494019,2.237549,6.305320,15.036887,15.878054,32.878154,5.036836,0.783447,1.023438
18/08/2022,11:28:20:731,2828354,1497,75,15.563733,6.423215,2.162423,6.305161,14.890799,15.842936,32.674133,5.037696,0.752441,0.000000
18/08/2022,11:28:21:744,2829367,1497,75,15.542650,6.550986,2.183111,6.244585,14.978681,15.615138,32.866424,5.009954,0.742065,0.000000
18/08/2022,11:28:22:745,2830368,1497,75,15.519492,6.522259,2.081026,6.294157,14.897441,15.589403,32.791333,5.000854,0.766235,1.046875
18/08/2022,11:28:23:746,2831369,1498,76,15.497391,6.427715,2.205802,6.267780,14.901297,15.564803,32.904656,5.007444,0.766235,1.046875
18/08/2022,11:28:24:745,2832368,1496,75,15.480744,6.527835,2.152450,6.351437,15.031721,15.545746,33.318366,5.081527,0.746094,0.000000
18/08/2022,11:28:25:740,2833363,1397,75,15.467453,6.620940,2.228241,6.259067,15.108248,15.530136,33.160290,5.004515,0.746338,0.000000
18/08/2022,11:28:26:739,2834362,1483,76,15.455899,6.694974,2.116540,6.330787,15.142301,15.516340,33.536678,5.094601,0.782837,1.046875
18/08/2022,11:28:27:753,2835376,1397,75,15.446445,6.565796,2.264099,6.361016,15.190911,15.504730,33.237033,5.060114,0.783936,1.023438
18/08/2022,11:28:28:739,2836362,998,75,15.434615,6.432973,2.370731,6.316084,15.119788,15.490789,33.009666,5.046717,0.815430,1.007812
18/08/2022,11:28:29:756,2837379,998,74,15.418886,6.420267,2.285785,6.281889,14.987942,15.473100,32.622640,5.014673,0.727905,0.000000
18/08/2022,11:28:30:742,2838365,998,75,15.398516,6.277139,2.298751,6.282180,14.858070,15.450739,32.558565,5.029789,0.772095,1.000000
18/08/2022,11:28:31:759,2839382,1397,75,15.382867,6.326238,2.301137,6.326734,14.954109,15.433268,32.946975,5.085541,0.731689,0.000000
18/08/2022,11:28:32:741,2840364,1397,75,15.365556,6.424010,2.113703,6.368081,14.905794,15.414110,32.714784,5.061237,0.759888,1.023438
18/08/2022,11:28:33:754,2841377,1397,75,15.354502,6.667237,2.117169,6.266292,15.050698,15.401364,32.781281,4.997308,0.773315,0.000000
18/08/2022,11:28:34:750,2842373,1397,76,15.343924,6.641023,2.105261,6.315843,15.062127,15.519980,33.040485,5.056802,0.764282,1.023438
18/08/2022,11:28:35:749,2843372,1397,76,15.332445,6.587630,2.120727,6.312856,15.021212,15.502256,32.878585,5.038308,0.733887,0.000000
18/08/2022,11:28:36:748,2844371,1397,75,15.323888,6.648067,2.159142,6.285399,15.092607,15.487641,33.030945,5.056519,0.768921,1.023438
18/08/2022,11:28:37:761,2845384,1398,76,15.315326,6.576278,2.184374,6.323279,15.083932,15.473237,32.856179,5.028391,0.759155,1.023438
18/08/2022,11:28:38:746,2846369,1397,75,15.308773,6.570106,2.222029,6.342053,15.134188,15.460970,32.987455,5.071576,0.734741,0.000000
18/08/2022,11:28:39:762,2847385,1397,76,15.302350,6.555821,2.229706,6.340461,15.125988,15.114612,32.921496,5.065608,0.749756,1.023438
18/08/2022,11:28:40:744,2848367,1497,76,15.293163,6.639496,2.140075,6.269594,15.049165,15.112237,32.955861,5.000858,0.749390,0.000000
18/08/2022,11:28:41:757,2849380,1398,76,15.289624,6.673840,2.181479,6.336960,15.192279,15.115044,33.395635,5.057768,0.781494,1.046875
18/08/2022,11:28:42:754,2850377,1397,76,15.285691,6.578795,2.183301,6.418908,15.181004,15.117430,33.140526,5.125388,0.773193,1.023438
18/08/2022,11:28:43:753,2851376,1397,75,15.273930,6.500948,2.119150,6.335290,14.955389,15.111655,32.665367,5.045981,0.780151,1.023438
18/08/2022,11:28:44:768,2852391,1397,75,15.268209,6.624117,2.190240,6.299245,15.113601,15.111724,32.793352,5.016491,0.778931,1.023438
18/08/2022,11:28:45:748,2853371,1397,76,15.259199,6.531725,2.164220,6.323464,15.019408,14.988850,32.688479,5.036664,0.754028,1.023438
18/08/2022,11:28:46:762,2854385,1398,76,15.249416,6.582962,2.077497,6.319499,14.979958,14.988539,32.761866,5.043061,0.783081,1.023438
18/08/2022,11:28:47:761,2855384,1397,76,15.244127,6.549000,2.163979,6.390393,15.103372,14.992697,32.987067,5.107169,0.752319,0.000000
18/08/2022,11:28:48:760,2856383,1397,76,15.234226,6.576462,2.121323,6.268842,14.966627,14.991766,32.671527,5.003905,0.781982,1.023438
18/08/2022,11:28:49:755,2857378,1397,76,15.234701,6.726636,2.166412,6.354488,15.247536,15.000883,33.220188,5.063166,0.736206,0.000000
18/08/2022,11:28:50:762,2858385,1497,77,15.225362,6.615107,2.102554,6.254233,14.971893,14.999852,32.780418,4.988136,0.793457,0.000000
18/08/2022,11:28:51:747,2859370,1596,78,15.234651,6.882790,2.387705,6.213161,15.483655,15.017252,33.593580,4.995064,0.770020,0.968750
18/08/2022,11:28:52:765,2860388,1697,78,15.243824,6.843001,2.371448,6.281223,15.495672,15.034082,33.600504,4.994783,0.754761,0.000000
18/08/2022,11:28:53:758,2861381,1597,77,15.248451,6.788692,2.344517,6.237757,15.370967,15.046330,33.270090,4.978468,0.781860,0.000000
18/08/2022,11:28:54:760,2862383,1597,78,15.257264,6.877222,2.377295,6.242691,15.497208,15.062304,33.583070,4.993489,0.781128,1.070312
18/08/2022,11:28:55:757,2863380,1597,76,15.267231,6.919306,2.400939,6.215241,15.535486,15.079254,33.440085,4.952245,0.785645,1.070312
18/08/2022,11:28:56:758,2864381,1596,78,15.273943,6.869424,2.329192,6.257114,15.455730,15.092673,33.465368,4.983722,0.766235,0.000000
18/08/2022,11:28:57:761,2865384,1597,78,15.273916,6.673441,2.276855,6.322911,15.273208,15.099121,33.316406,5.030579,0.779419,0.000000
18/08/2022,11:28:58:768,2866391,1597,78,15.291009,7.002292,2.455463,6.293336,15.751091,14.916813,33.813355,5.012307,0.780884,1.070312
18/08/2022,11:28:59:752,2867375,1597,77,15.303331,6.986677,2.404312,6.242626,15.633615,15.333007,33.628549,4.967169,0.796265,1.070312
18/08/2022,11:29:00:762,2868385,1597,78,15.300151,6.641357,2.329881,6.241604,15.212842,15.328785,32.939713,4.974396,0.808838,1.070312
18/08/2022,11:29:01:766,2869389,1597,76,15.304097,6.752746,2.393351,6.263346,15.409443,15.857374,33.407865,5.001740,0.766846,0.000000
18/08/2022,11:29:02:770,2870393,1596,76,15.309232,6.751657,2.372156,6.323625,15.447438,16.043637,33.355075,5.034884,0.764648,0.000000
18/08/2022,11:29:03:750,2871373,1597,77,15.312824,6.812897,2.381769,6.214733,15.409399,16.020895,33.312551,4.949556,0.768311,0.000000
18/08/2022,11:29:04:766,2872389,1560,77,15.321716,6.822374,2.453601,6.290668,15.566643,16.004996,33.349796,4.997526,0.754150,0.000000
18/08/2022,11:29:05:772,2873395,1597,77,15.321861,6.736357,2.358904,6.230457,15.325717,15.776381,33.175851,4.973704,0.756348,0.000000
18/08/2022,11:29:06:760,2874383,1497,78,15.332851,6.956311,2.388493,6.282623,15.627427,15.771030,33.661101,5.003607,0.768921,1.070312
18/08/2022,11:29:07:765,2875388,1597,77,15.332029,6.705960,2.335151,6.268459,15.309569,15.754747,33.272862,5.004513,0.761108,0.000000
18/08/2022,11:29:08:771,2876394,1597,78,15.336239,6.847416,2.321160,6.280857,15.449433,15.524445,33.256933,4.990672,0.766357,0.000000
